sample_id	species	biosample_id	size_in_gib	fastq_url
WS_female_Ls	saxatilis	SAMN37254876	2.977	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/027/SRR25888627/SRR25888627_1.fastq.gz
WS_female_Ls	saxatilis	SAMN37254876	2.993	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/027/SRR25888627/SRR25888627_2.fastq.gz
WS_male_Ls	saxatilis	SAMN37254877	3.784	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/026/SRR25888626/SRR25888626_1.fastq.gz
WS_male_Ls	saxatilis	SAMN37254877	3.806	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/026/SRR25888626/SRR25888626_2.fastq.gz
WS_male_Ls	saxatilis	SAMN37254877	3.805	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/025/SRR25888625/SRR25888625_1.fastq.gz
WS_male_Ls	saxatilis	SAMN37254877	3.831	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/025/SRR25888625/SRR25888625_2.fastq.gz
York_B-12_Ls	saxatilis	SAMN37254879	2.892	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/023/SRR25888523/SRR25888523_1.fastq.gz
York_B-12_Ls	saxatilis	SAMN37254879	2.909	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/023/SRR25888523/SRR25888523_2.fastq.gz
York_B-12_Ls	saxatilis	SAMN37254879	2.872	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/025/SRR25888525/SRR25888525_1.fastq.gz
York_B-12_Ls	saxatilis	SAMN37254879	2.887	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/025/SRR25888525/SRR25888525_2.fastq.gz
York_B-1_Ls	saxatilis	SAMN37254878	3.129	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/024/SRR25888624/SRR25888624_1.fastq.gz
York_B-1_Ls	saxatilis	SAMN37254878	3.144	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/024/SRR25888624/SRR25888624_2.fastq.gz
York_B-1_Ls	saxatilis	SAMN37254878	3.184	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/023/SRR25888623/SRR25888623_1.fastq.gz
York_B-1_Ls	saxatilis	SAMN37254878	3.199	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/023/SRR25888623/SRR25888623_2.fastq.gz
York_T-3_Ls	saxatilis	SAMN37254880	2.792	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/021/SRR25888521/SRR25888521_1.fastq.gz
York_T-3_Ls	saxatilis	SAMN37254880	2.808	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/021/SRR25888521/SRR25888521_2.fastq.gz
York_T-3_Ls	saxatilis	SAMN37254880	2.719	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/022/SRR25888522/SRR25888522_1.fastq.gz
York_T-3_Ls	saxatilis	SAMN37254880	2.735	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/022/SRR25888522/SRR25888522_2.fastq.gz
York_T-9_Ls	saxatilis	SAMN37254881	2.817	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/020/SRR25888520/SRR25888520_1.fastq.gz
York_T-9_Ls	saxatilis	SAMN37254881	2.83	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/020/SRR25888520/SRR25888520_2.fastq.gz
York_T-9_Ls	saxatilis	SAMN37254881	2.923	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/019/SRR25888519/SRR25888519_1.fastq.gz
York_T-9_Ls	saxatilis	SAMN37254881	2.938	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR258/019/SRR25888519/SRR25888519_2.fastq.gz
